id,vinculo,unidade,iniciativa[SQ001_SQ001],iniciativa[SQ001_SQ004],iniciativa[SQ001_SQ003],iniciativa[SQ001_SQ002],iniciativa[SQ002_SQ001],iniciativa[SQ002_SQ004],iniciativa[SQ002_SQ003],iniciativa[SQ002_SQ002],iniciativa[SQ003_SQ001],iniciativa[SQ003_SQ004],iniciativa[SQ003_SQ003],iniciativa[SQ003_SQ002],iniciativa[SQ004_SQ001],iniciativa[SQ004_SQ004],iniciativa[SQ004_SQ003],iniciativa[SQ004_SQ002],iniciativa[SQ005_SQ001],iniciativa[SQ005_SQ004],iniciativa[SQ005_SQ003],iniciativa[SQ005_SQ002],links[SQ002],links[SQ001],links[SQ004],links[SQ005],links[SQ006],publico[SQ001],publico[SQ003],publicoespecifico[SQ001],publicoespecifico[SQ002],publicoespecifico[SQ003],publicoespecifico[SQ004],publicoespecifico[SQ020],publicoespecifico[SQ019],publicoespecifico[SQ021],publicoespecifico[SQ005],publicoespecifico[SQ006],publicoespecifico[SQ007],publicoespecifico[SQ008],publicoespecifico[SQ009],publicoespecifico[SQ010],publicoespecifico[SQ011],publicoespecifico[SQ012],publicoespecifico[SQ013],publicoespecifico[SQ014],publicoespecifico[SQ015],publicoespecifico[SQ016],publicoespecifico[SQ017],publicoespecifico[SQ018],publicoespecifico[other],dialogo,area[SQ001],area[SQ002],area[SQ003],area[SQ004],area[SQ005],area[SQ006],area[SQ007],area[SQ008],area[SQ009],area[other],areaextensao[SQ001],areaextensao[SQ002],areaextensao[SQ003],areaextensao[SQ004],areaextensao[SQ005],areaextensao[SQ006],areaextensao[SQ007],areaextensao[SQ008],publicoredemuseus,redemuseus[SQ001],redemuseus[SQ002],redemuseus[SQ003],redemuseus[SQ004],redemuseus[SQ005],redemuseus[SQ006],redemuseus[SQ007],redemuseus[SQ008],redemuseus[SQ009],redemuseus[SQ010],redemuseus[SQ011],redemuseus[SQ012],redemuseus[SQ013],redemuseus[SQ014],redemuseus[SQ015],redemuseus[SQ016],redemuseus[SQ017],redemuseus[SQ018],redemuseus[SQ019],redemuseus[SQ020],redemuseus[SQ021],redemuseus[SQ022],redemuseus[SQ023],redemuseus[SQ024],recebepublico,espaco[SQ002],espaco[SQ003],espaco[SQ006],espaco[SQ007],espaco[SQ008],espaco[SQ009],espaco[SQ010],espaco[SQ012],espaco[SQ013],espaco[SQ014],espaco[SQ015],espaco[SQ016],espaco[SQ017],espaco[SQ018],espaco[SQ019],espaco[SQ022],espaco[SQ023],espaco[SQ024],espaco[SQ025],espaco[SQ026],espaco[SQ027],espaco[SQ028],espaco[SQ029],espaco[SQ030],espaco[SQ031],espaco[SQ032],espaco[SQ033],espaco[SQ034],espaco[SQ035],espaco[SQ005],espaco[SQ037],rededc,programas,programaposgrad[SQ002],programaposgrad[SQ003],programaposgrad[SQ004],programaposgrad[SQ005],programaposgrad[SQ006],programaposgrad[SQ007],programaposgrad[SQ008],programaposgrad[SQ009],programaposgrad[SQ010],programaposgrad[SQ011],programaposgrad[SQ012],programaposgrad[SQ013],programaposgrad[SQ014],programaposgrad[SQ015],programaposgrad[SQ016],programaposgrad[SQ017],programaposgrad[SQ018],programaposgrad[SQ019],programaposgrad[SQ020],programaposgrad[SQ021],programaposgrad[SQ022],programaposgrad[SQ023],programaposgrad[SQ024],programaposgrad[SQ025],programaposgrad[SQ026],programaposgrad[SQ027],programaposgrad[SQ028],programaposgrad[SQ029],programaposgrad[SQ030],programaposgrad[SQ031],programaposgrad[SQ032],programaposgrad[SQ033],programaposgrad[SQ034],programaposgrad[SQ035],programaposgrad[SQ036],programaposgrad[SQ037],programaposgrad[SQ038],programaposgrad[SQ039],programaposgrad[SQ040],programaposgrad[SQ041],programaposgrad[SQ042],programaposgrad[SQ043],programaposgrad[SQ044],programaposgrad[SQ045],programaposgrad[SQ046],programaposgrad[SQ047],programaposgrad[SQ048],programaposgrad[SQ049],programaposgrad[SQ050],programaposgrad[SQ051],programaposgrad[SQ052],programaposgrad[SQ053],programaposgrad[SQ054],programaposgrad[SQ055],programaposgrad[SQ056],programaposgrad[SQ057],programaposgrad[SQ058],programaposgrad[SQ059],programaposgrad[SQ060],programaposgrad[SQ061],programaposgrad[SQ062],programaposgrad[SQ063],programaposgrad[SQ090],programaposgrad[SQ089],programaposgrad[SQ064],programaposgrad[SQ065],programaposgrad[SQ066],programaposgrad[SQ067],programaposgrad[SQ068],programaposgrad[SQ069],programaposgrad[SQ070],programaposgrad[SQ071],programaposgrad[SQ072],programaposgrad[SQ073],programaposgrad[SQ074],programaposgrad[SQ075],programaposgrad[SQ076],programaposgrad[SQ077],programaposgrad[SQ078],programaposgrad[SQ079],programaposgrad[SQ080],programaposgrad[SQ081],programaposgrad[SQ082],programaposgrad[SQ083],programaposgrad[SQ084],programaposgrad[SQ085],programaposgrad[SQ086],programaposgrad[SQ087],programaposgrad[SQ088],programaposgrad[other],pesquisa,indicacao[SQ001_SQ001],indicacao[SQ001_SQ002],indicacao[SQ001_SQ003],indicacao[SQ004_SQ001],indicacao[SQ004_SQ002],indicacao[SQ004_SQ003],indicacao[SQ003_SQ001],indicacao[SQ003_SQ002],indicacao[SQ003_SQ003],indicacao[SQ002_SQ001],indicacao[SQ002_SQ002],indicacao[SQ002_SQ003],observacoes,
954,docente,Faculdade de Farmácia,Projeto English Food,403903,Extensao,Coordenador, ,A QUÍMICA AO ALCANCE DE TODOS ,404446,Extensao,Colaborador,Alimentação Saudável ,401500,Extensao,Colaborador,Promoção de Saúde Bucal,500026,Extensao,Colaborador,Elaboração de produtos alimentícios a partir de frutos do Cerrado visando a sustentabilidade e o desenvolvimento social,,Pesquisa ,Colaborador,https://www.facebook.com/projetoenglishfood,https://www.farmacia.ufmg.br/englishfood/,@projetoenglishfood,https://www.youtube.com/@ProjetoEnglishFood,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,
967,discente de graduação,Faculdade de Filosofia e Ciências Humanas,Curadoria Pública ,404537,Atividade de extensão,Eduardo Moreira da Silva ,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Não,,,,,,,,,,,,,,
978,docente,Instituto de Ciências Agrárias,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Não,Não,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Sim,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,
980,docente,"Escola de Educação Física, Fisioterapia e Terapia Ocupacional",Ginástica Artística,400437,Extensão e pesquisa,Coordenador,Projeto Saúde do Trabalhador,400898,Extensão e pesquisa,Coordenador,Programa Academia da Cidade,402064,Extensão e pesquisa,Coordenador,Laboratório do Movimento,500089,Extensão e pesquisa,Co-coordenador, Programa de Atividades em Ginásticas,500289,Extensão e pesquisa,Co-coordenador,,, @ginasticaartistica.ufmg   -- @laboratoriodomovimento,,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,"Grupos de Estudos Sociologia, Pedagogia do esporte, e Lazer/ GESPEL-UFMG, NPG-Centro de Educação Física e Desportos (CEFD) da Universidade Federal do Espírito Santo (UFES)",,,,,,,,,,,,,,
987,docente,Faculdade de Odontologia,Atendimento de suporte odontologico ao paciente com cancer em regiao de cabeça e pescolo,400088,extensão,coordenador,Pesquisa científica,não há,pesquisa,coordenador,,,,,,,,,,,,,,,@patriciacaldeiraufmg,,,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,NÃO,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,Minha iniciativa de divulgação científica é uma iniciativa pessoal e bastante recente de divulgar algumas atividades desenvolvidas por mim enquanto docente da UFMG.,
990,docente,Escola de Arquitetura,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,,Não,Sim,Não,Não,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,,
992,docente,Faculdade de Medicina,Fortalecendo o acompanhamento do desenvolvimento infantil na APS com o apoio do aplicativo TEDI - Triagem e Estimulação do Desenvolvimento Infantil: formação de multiplicadores,404310,EXTENSAO/PESQUISA,COORDENADORA,,,,,,,,,,,,,,,,,,TEDI.MEDICINA.UFMG.BR,,,,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,PROFISSIONAIS DE SAUDE,SIM,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NÃO,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM. GRUPO DE ESTUDOS EM ATENÇÃO PRIMÁRIA DO DEPARTAMENTO DE PEDIATRIA - GEAPPED,,,,,,,,,,,,,SINTO MUITA VONTADE DE AUMENTAR MINHA COMUNICAÇÃOCOM MEU PUBLICO-ALVO MAS NÃO SEI MUITO BEM COMO FAZER. ACEITANDO SUGESTÕES E APOI!,
994,docente,Escola de Belas-Artes,Bordas da Imagem,404472,Extensão,Coordenador,,,,,,,,,,,,,,,,,,https://bordasdaimagem.wordpress.com/,https://www.instagram.com/bordasdaimagem/,https://www.youtube.com/@bordasdaimagem,,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não.,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,NFoto - Núcleo de Pesquisa em Fotografia,,,,,,,,,,,,,,
996,docente,Faculdade de Odontologia,Projeto de extensão “Abordagem multidisciplinar da hipotonia orofacial e protrusão lingual de bebês com Síndrome de Down”,SIEX 403675,Extensão,Colaboradora,Projeto de extensão “Teleodontologia”,SIEX 401424,Extensão,Colaboradora,,,,,,,,,,,,,,https://linktr.ee/projetot21.ufmg,@projetot21.ufmg,,,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não.,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,"Sim. Promoção de saúde - UFMG, Saúde bucal e pacientes com necessidades especiais - UFMG",Instagram do PPGO-UFMG,,,Mauro Henrique Nogueira Guimarães de Abreu,,,@ppgodonto_ufmg,,,,,,,
1000,docente,Faculdade de Farmácia,Drogas: o que você deve saber!,403443,Extensão,Coordenador,Métodos alternativos ao uso de animais em pesquisa,,Pesquisa,Coordenador,,,,,,,,,,,,,,,SED_UFMG e https://instagram.com/toxlab.ufmg?igshid=MzRlODBiNWFlZA==,https://www.youtube.com/channel/UCQ4J87-kXvEjKxcdBt3aReQ,Linkedin,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Por Youtube e e-mail,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Toxicologia Preditiva,,,,,,,,,,,,,,
1002,docente,Faculdade de Farmácia,Projeto para gestão de recursos do Centro de Extensão da Faculdade de Farmácia da UFMG  ,,403721,Extensão,co-cordenador ,Gestão e aprimoramento da divulgação das ações de extensão do CENEX da Faculdade de Farmácia/UFMG,,404474,Extensão,co-cordenador ,,,,,,,,,,,,,,,,,https://www.farmacia.ufmg.br/cenex/,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,
1004,docente,Escola de Belas-Artes,Publicação,,Pesquisa,Cooordenador,Publicação,,Pesquisa,Orientador,Publicação,,Ensino,Colaborador,,,,,,,,,,https://arteemconexao.com.br/,,,,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Artistas e Professores de escolas públicas de Arte/Dança de formação livre ,SIM,Não,Não,Não,Não,Não,Não,Não,Sim,Não,,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim. Associação Nacional de Pesquisadores em Dança (ANDA),Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,NÓ(S): Pesquisa e Criação em Arte e Educação (gp.cnpq.br/dgp/espelhogrupo/5008796127366033), Arte em Conexão,"Proj. Extensão - Dança para ouvir e pensar” (Rádio UFMG Educativa 104,5 FM)",,,Arnaldo Leite de Alvarenga,,,alda1702a@gmail.com,,,,,,
1007,discente de pós-graduação,Faculdade de Filosofia e Ciências Humanas,Deliberação em Escolas Públicas: criando capacidades deliberativas,403250,"Ensino, pesquisa e extensão",Co-coordenador,,,,,,,,,,,,,,,,,https://www.facebook.com/GrupoEME/,https://grupoemeblog.wordpress.com/,https://www.instagram.com/emeufmg/,https://www.youtube.com/@projetocompartilha5537,,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Pesquisadores e comunidade científica,SIM,Não,Não,Não,Não,Não,Sim,Não,Não,Não,,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,"Sim. Rede Nacional de Educação Cidadã, INCT em Disputas e Soberanias Informacionais, The Democracy Machine",Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Grupo de Pesquisa em Mídia e Esfera Pública (EME) da UFMG,,,,,,,,,,,,,,
